class,lower,variants,rep_word,rep_voca_id,merge_voca_ids,rep_meanings,merge_meanings,rep_examples,merge_examples,merge_book_maps
auto,italian,italian | Italian,italian,2223,36191,이탈리아의 / 이탈리아인 / 이탈리아어,이탈리아의,0,0,1
llm-sense,italy,italy | Italy,italy,7958,35583,이탈리아,이탈리아 / 이태리,0,0,3
auto,item,item | Item,item,1209,30821,물품 / 품목 / 아이템 / 사항 / 도구 / 물건 / 항목,품목 / 항목 / 품목(물품),2,0,2
auto,itinerary,itinerary | Itinerary,itinerary,9484,30820,일정 / 기행 / 여정 / 여행 / 여행 일정 / 여행 계획 / 계획 / 여행 계획서 / 루트,여행 일정표,2,0,1
llm-proper,jackson,jackson | Jackson,Jackson,50251,28632,이름,잭슨 / 남자 이름,0,0,1
llm-proper,james,james | James,James,50033,8575,이름,제임스 / 야고보,0,0,9
llm-proper,jamie,jamie | Jamie,Jamie,49982,36265,이름,남자 이름,0,0,1
llm-proper,jane,jane | Jane,Jane,49384,10598,제인 / 이름,처녀 / 여자 / 여자 이름,0,0,6
auto,january,january | January,january,7957,36602,1월,1월 / 정월,0,0,7
auto,japan,japan | Japan,japan,5086,35581,일본,일본,0,0,4
auto,japanese,japanese | Japanese,japanese,1983,41014,일본의 / 일본식 / 일본인 / 일본어,일본인 / 일본 어 / 일본의 / 일본어,2,0,3
llm-proper,jennifer,jennifer | Jennifer,Jennifer,50071,45357,이름,제니퍼,0,0,1
llm-proper,jenny,jenny | Jenny,Jenny,49999,28452,이름,암컷 / 방적기 / 여자 이름,0,0,5
llm-proper,jerry,jerry | Jerry,Jerry,30145,5427,① 독일인 ② 육체 노동자 ③ 철도 선로공 / 이름,독일인 / 육체 노동자 / 철도 선로공,0,1,1
llm-proper,jessica,jessica | Jessica,Jessica,50038,28952,이름,,0,0,2
auto,jewish,jewish | Jewish,jewish,2488,48764,유대인의 / 유대교의 / 이스라엘의,유대인의 / 유대교의,0,0,2
llm-sense,jig,JIG | jig,jig,30668,28006,지그 / 지그를 쓰다 / 흑인,보조기구,0,0,1
llm-proper,jill,jill | Jill,Jill,50180,30566,이름,여자 이름 / 소녀 / 젊은 여자,0,0,1
llm-proper,jim,jim | Jim,Jim,50048,44620,이름,남자 이름 / 못쓰게 만들다,0,0,2
llm-proper,joe,joe | Joe,Joe,50067,12892,이름,녀석 / 병사 / 남자 이름,0,1,4
llm-proper,john,john | John,John,50002,5205,이름,요한복음 / 요한의 편지 / 세례 요한,0,0,4
llm-proper,johnny,johnny | Johnny,Johnny,50144,18349,이름,녀석 / 놈 / 짧은 가운,0,0,2
llm-sense,join,join | Join,join,387,30819,참여하다 / 가입하다 / 합치다 / 잇다 / 만나다 / 동참하다 / ~에 가입하다 / 연결하다,결합하다 / 가입하다,2,0,1
llm-proper,josh,josh | Josh,Josh,50059,12803,이름,놀리다 / 농담하다 / 남자이름,0,0,3
auto,joyful,joyful | JOYFUL,joyful,15534,30173,즐거운,① 즐거운,2,0,1
llm-sense,judaism,judaism | Judaism,judaism,27562,40885,유대교 / 유대 정신 / 유대인,유대교 / 유대주의,0,0,2
llm-proper,julia,julia | Julia,Julia,50120,28808,이름,여자이름,0,0,2
auto,july,july | July,july,5355,41020,7월 / 3분기,7월,0,0,5
auto,june,june | June,june,1394,41019,6월,6월,2,0,5
auto,justice,justice | JUSTICE,justice,7000,30002,정의 / 사법 / 재판 / 공정 / 판사,① 정의 ② 재판 ③ 사법 ④ 판사 ⑤ 공정,2,0,1
auto,kafkaesque,Kafkaesque | kafkaesque,kafkaesque,49913,28233,카프카의 / 카프카적인 / 부조리하고 절망적인,카프카의[작품 같은] / 카프카적인 / 부조리하고 절망적인.,0,0,1
auto,kangaroo,kangaroo | Kangaroo,kangaroo,9605,37420,캥거루,캥거루,0,0,1
llm-proper,karen,karen | Karen,Karen,50077,10606,이름,카렌족 / 카렌어 / 여자 이름,0,0,4
llm-proper,kate,kate | Kate,Kate,49389,37698,케이트 / 이름,여자 이름,0,0,2
llm-proper,kelly,kelly | Kelly,Kelly,50241,28453,이름,켈리 / 캘리,0,0,1
llm-proper,kevin,kevin | Kevin,Kevin,50044,29477,이름,남자 이름,0,0,2
auto,kibosh,kibosh | Kibosh,kibosh,17638,48573,끝 / 허튼 소리 / 잠꼬대,허튼소리,0,0,1
llm-proper,kim,kim | Kim,Kim,49950,45341,이름,남자 이름 / 여자 이름 / 킴,0,0,2
auto,kingdom,kingdom | Kingdom,kingdom,4113,30066,왕국 / 왕조,① 왕국 ② 왕조,2,0,1
auto,korean,korean | Korean,korean,1313,35348,한국의 / 한국적인 / 한국인 / 한국어 / 한국 국민,국어 / 한국의 / 한국인(의) / 한국어(의),2,0,2
auto,kraft,Kraft | kraft,kraft,44753,30411,크라프트지 / 크라프트 종이,① 크라프트지 ② 크라프트 종이,0,0,1
llm-proper,lack,lack | Lack,Lack,30818,1053,"""부족"" / ""부족하다""",부족 / …이 없다 / 결핍 / 부재 / 모자라다,0,2,316
auto,landlord,landlord | Landlord,landlord,7008,30303,주인 / 건물주 / 집주인 / 임대인,① 주인 ② 건물주,1,0,1
auto,landmark,landmark | Landmark,landmark,8945,30393,획기적인 사건 / 경계표 / 표지물 / 두드러진 특색 / 랜드마크 / 기념물 / 주요 지형지물,① 경계표 ② 표지물 ③ 두드러진 특색,1,0,1
llm-sense,landscape,landscape | Landscape,landscape,4429,30817,경관 / 풍경 / 지형 / 조경 / 지역,경치 / 풍경 / 조경,3,0,1
auto,largely,largely | Largely,largely,10564,30816,주로 / 대량으로 / 다량으로,주로 / 대량으로,2,0,1
llm-proper,larry,larry | Larry,Larry,50100,7499,이름,래리,0,1,6
llm-sense,last,last | Last,last,1780,30815,지속하다 / 지난 / 마지막의 / 지속되다 / 최종의 / 끝,지속되다 / 계속하다 / 최후의,3,0,2
auto,lastly,lastly | Lastly,lastly,4430,36972,마지막으로 / 그리고 / 최근에 / 마침내 / 끝으로,마지막으로,3,0,1
llm-sense,latin,latin | Latin,latin,2490,36188,라틴의 / 라틴어,라틴계의 / 고대 로마언어,2,0,2
llm-sense,launch,launch | Launch,launch,1740,29804,발사하다 / 시작하다 / 출시하다 / 발표 / 개시하다,분명히하다 / 시작하다 / 출시하다,2,0,2
auto,lawyer,lawyer | Lawyer,lawyer,4432,30380,변호사 / 변호인 / 법률가 / 법조인,① 변호사 ② 변호인 ③ 법조인 ④ 법률가,2,0,1
auto,league,league | League,league,8274,30231,리그 / 연맹 / 부류 / 대회,① 리그 ② 연맹 ③ 대회 ④ 부류,2,0,2
auto,leak,leak | Leak,leak,2929,36161,유출 / 누출 / 새다 / 누설되다 / 흘리다,누출. 누설. 새다. 누설되다,2,0,1
llm-sense,leap,leap | Leap,leap,1924,36148,도약하다 / 건너 뛰다 / 상승하다 / 발전하다 / 자살하다 / 뛰다,껑충뛰다. 도약하다 / 뛰어오르다,2,0,2
llm-sense,lease,lease | Lease,lease,7950,30814,임대하다 / 리스 / 임대 계약서 / 대여하다 / 민간자본유치사업 / 임대 계약,"""임대차계약"" / ""임대하다"" / ""임차하다"" / ""차용계약""",2,0,1
auto,lecture,lecture | Lecture,lecture,15547,29973,강의 / 강연 / 연설 / 설교 / 훈계,① 강의 ② 강연 ③ 잔소리 ④ 설교 ⑤ 훈계,2,0,1
auto,led,led | LED,led,4242,45433,이끈 / 발광 다이오드 / …하게 하다 / 주도한 / 유발한,발광 다이오드,1,0,1
llm-proper,lee,lee | Lee,Lee,50131,23046,이름,바람 불어가는 쪽,0,2,22
auto,legacy,legacy | Legacy,legacy,937,30235,유산 / 업적 / 결과 / 여파 / 유물,① 유산 ② 유물 ③ 유증,2,0,1
auto,legitimate,legitimate | LEGITIMATE,legitimate,2567,30093,합법의 / 정당한 / 정통의 / 합법적인,① 합법의 ② 정당한 ③ 정통의,2,0,1
llm-sense,lengthy,lengthy | Lengthy,lengthy,2288,30813,오랜 / 긴,긴 / 장황한,2,0,1
llm-proper,letterhead,letterhead | Letterhead,Letterhead,30458,26744,① 편지지의 윗머리에 인쇄한 개인·회사 등의 주소·이름 등 ② 1이 인쇄된 편지지,편지지의 윗머리에 인쇄한 개인·회사 등의 주소·이름 등 / 1이 인쇄된 편지지 / 레터헤드,0,0,19
llm-sense,letters,Letters | letters,letters,50170,27780,문학 / 문서,서신,0,0,1
auto,leukocyte,leukocyte | Leukocyte,leukocyte,20806,44548,백혈구,백혈구,0,0,1
auto,liability,liability | Liability,liability,7253,30300,의무 / 책임 / 부채 / 배상 책임,① 의무 ② 책임 ③ 부채,3,0,1
llm-sense,liable,liable | Liable,liable,2482,30811,…해야 할 / 책임 있는 / …하기 쉬운 / 여지가 있는,책임이있는,2,0,1
llm-sense,like-minded,like-minded | LIKE-MINDED,like-minded,39075,40110,취향이나 이견이 비슷한 / 생각(뜻)이 비슷한,취향이나 의견이 비슷한,0,0,1
auto,likelihood,likelihood | Likelihood,likelihood,8600,30810,가능성 / 기회 / 가망,가능성 / 가망성,2,0,1
llm-sense,likely,likely | Likely,likely,307,30809,가능성 있는 / 할 것 같은 / …할 듯한 / 아마 / ~할 것 같은,~할 가능성이 있는,2,0,1
llm-proper,lily,lily | Lily,Lily,50228,4436,이름,백합 / 수련 / 릴리 / 은방울꽃,0,2,33
llm-sense,limited,limited | Limited,limited,1853,30808,한정된 / 제한을 받은 / 특별 급행 열차,제한된,2,0,1
auto,liner,liner | Liner,liner,19129,48563,…파(派) / 정기선 / 단문 / 안감 / 레코드 재킷,정기선 안감,1,0,1
llm-sense,listing,listing | Listing,listing,7946,30807,표 작성 / 일람표에의 기재 / 변폭 / 목록 / 리스트,명부에 기재 / 기입,1,0,1
auto,literacy,literacy | Literacy,literacy,7945,30445,읽고 쓰는 능력 / 읽고 쓸 줄 앎 / 교양이 있음 / 문해력,① 읽고 쓰는 능력 ② 읽고 쓸 줄 앎 ③ 교양이 있음,3,0,1
llm-proper,liz,liz | Liz,Liz,50083,36985,이름,여자 이름,0,0,1
auto,local,local | Local,local,280,30806,지방의 / 지역의 / 국내의 / 주민 / 현지의,지방의,2,0,1
auto,logogram,LOGOGRAM | logogram,logogram,38894,30453,기호 / 약어 / 표어 문자,① 기호 ② 약어 ③ 표어 문자,0,0,1
auto,london,london | London,london,5363,50175,런던,런던,1,0,1
llm-sense,long,long | Long,long,283,36162,긴 / 오래 / 오랫동안 / 장거리의 / 오랜 / 갈망하다,긴 / 오랜. 간절히바라다 / 열망하다.,2,0,1
auto,lotion,lotion | Lotion,lotion,17084,30325,화장수 / 로션 / 술 / 유액,① 화장수 ② 로션 ③ 술,2,0,1
auto,louvre,louvre | Louvre,louvre,37439,37537,루브르 박물관,루브르,0,0,1
auto,luggage,luggage | Luggage,luggage,12680,30356,짐 / 수화물 / 가방 / 수하물 / 여행가방,① 짐 ② 가방 ③ 수화물,2,0,1
auto,lung,lung | Lung,lung,9763,30403,폐 / 허파,① 폐 ② 허파,2,0,1
llm-sense,lure,lure | Lure,lure,6757,33015,유혹하다 / 유치하다 / 끌어들이다,유혹하다 / 마음을 끄는 것 / 미끼,2,0,1
auto,lydia,lydia | Lydia,lydia,27658,50792,리디아 / 여자 이름,리디아,0,0,1
llm-proper,mac,mac | Mac,Mac,50087,44927,이름,남자 이름 / 맥 / 이봐,0,1,2
llm-sense,machiavellism,Machiavellism | machiavellism,machiavellism,46863,33137,마키아벨리주의,권모술수주의,0,0,1
auto,madness,madness | Madness,madness,10692,30269,광기 / 미친 짓 / 열중 / 정신 착란,① 광기 ② 미친 짓 ③ 열중 ④ 정신 착란,2,0,1
auto,magnolia,magnolia | Magnolia,magnolia,23678,30062,목련 / 목련의 꽃 / 목련속의 나무,① 목련 ② 1의 꽃 ③ 목련속의 나무,0,0,1
auto,majesty,majesty | Majesty,majesty,6435,30360,폐하 / 웅장함 / 위엄,① 폐하 ② 위엄 ③ 웅장함,2,0,1
llm-sense,makeup,makeup | Makeup,makeup,4422,48410,구성,화장하다,2,0,1
llm-proper,malcolm,malcolm | Malcolm,Malcolm,50133,49648,이름,남자 이름 / 맬컴,0,0,1
llm-sense,manifest,manifest | Manifest | manifest,manifest,6752,"30099,52428",분명한 / 명백한 / 나타나다 / 승객 명단 / 분명하게 하다 / 매니페스트 / 명백히 하다 / 감정을 드러내다,① 나타나다 ② 승객 명단 ③ 분명하게 하다 ④ 매니페스트 / 나타내다 / 분명한,2,0,2
auto,manoeuvre,manoeuvre,manoeuvre,12512,,책략 / 움직이다 / 조종하다,,1,0,0
auto,manufacturing,manufacturing | Manufacturing,manufacturing,12239,27789,제조업 / 생산 / 제작 / 공산품 / 제조,제조,2,0,1
auto,manœuvre,manœuvre,manœuvre,49795,,조작,,0,0,0
auto,march,march | March,march,1021,41018,3월 / 행진하다 / 시위하다 / 진행하다,3월,2,0,4
llm-proper,mark,mark | Mark,Mark,30322,245,① 마크 ② 기념하다 ③ 표시 ④ 기록 ⑤ 흔적 / 이름,마크 / 표시 / 기록 / 기념하다 / 흔적 / 정정 / 점수,0,2,172
auto,marketing,marketing | Marketing,marketing,17349,27792,마케팅 / 홍보 / 영업,마케팅,2,0,1
auto,mars,mars | Mars,mars,10701,29444,화성 / 마르스,화성 / ① 화성 ② 마르스,0,0,8
llm-proper,martin,martin | Martin,Martin,50211,10353,이름,마틴 / 마르틴 / 마르탱,0,0,5
llm-proper,mary,mary | Mary,Mary,50064,18374,이름,메리 / 마리아 / 매리 / 마리,0,0,6
llm-proper,mason,mason | Mason,Mason,30050,17362,① 석공 ② 벽돌공 ③ 남자 이름,석공,0,0,18
auto,masters,Masters | masters,masters,49399,40372,마스터스 골프 / 석사,석사 (학위),0,0,1
llm-sense,mater,Mater | mater,mater,30543,30018,모교 / 출신학교 / 메이터,① 엄마 ② 어머니 ③ 뇌막,0,0,1
auto,materialism,materialism | Materialism,materialism,17711,30260,유물론 / 물질주의 / 유물주의,① 유물론 ② 물질주의 ③ 유물주의,0,0,1
auto,materiality,materiality | Materiality,materiality,40586,50564,물질성 / 유형물 / 실재물,유형,0,0,1
auto,matinee,matinee,matinee,10641,,마티네 / 실내복 / 화 장옷,,0,0,0
auto,matineé,matineé,matineé,31817,,낮 공연,,0,0,0
llm-sense,matter-of-fact,matter-of-fact | MATTER-OF-FACT,matter-of-fact,39074,40109,현실적인,현실적인 / 실질적인,0,0,1
auto,may,may | May,may,133,34841,수도 있다 / 것이다 / 지도 모른다 / 5월 / 아마도 / ~일지도 모른다,5월 / 5월 메이,2,0,7
auto,mayan,mayan | Mayan,mayan,29681,37357,마야인의 / 마야어의 / 마야인,마야인,0,0,1
auto,measure,measure | Measure,measure,926,36175,방법 / 측정하다 / 대책 / 조치 / 평가하다 / 기준 / 치수 / 방안 / 분량 / 재다 / 측량하다 / 계량하다 / 양 / (양을) 재다,재다. 측정하다. 조치,2,0,1
llm-sense,measuring,measuring | Measuring,measuring,29183,47113,계측용의,측정,0,0,1
auto,mechanical,mechanical | MECHANICAL | mechanical,mechanical,2044,"29959,52003",기계적인 / 기술적인 / 자동적인,① 기계적인 ② 자동적인 ③ 기술적인 / 기계적인,2,0,2
llm-sense,media,Media | media,media,51538,27744,미디어,대중매체 / 미디어,1,0,2
auto,medicine,medicine | Medicine,medicine,650,30341,의학 / 약 / 의술 / 의사직,① 약 ② 의학 ③ 의사직 ④ 의술,2,0,1
auto,medieval,medieval | MEDIEVAL,medieval,2444,30275,중세의,① 중세의,1,0,1
auto,mediterranean,mediterranean | Mediterranean,mediterranean,8957,34366,지중해의,지중해의 / 지중해,2,0,6
llm-sense,meeting,meeting | Meeting,meeting,1381,37700,회의 / 만남 / 집회 / 미팅 / 충족하는 / 모임,음~~.,2,0,1
auto,membership,membership | Membership,membership,11283,30365,회원 / 이사 / 멤버십,① 회원 ② 이사 ③ 멤버십,2,0,1
auto,memorial,memorial | Memorial,memorial,7937,30236,기념의 / 기념관 / 추도의,① 기념의 ② 기념관 ③ 추도의,2,0,1
llm-sense,mend,mend | Mend,mend,2657,29802,개선하다 / 고치다 / 낫다,수리하다,2,0,1
auto,merchandise,merchandise | Merchandise,merchandise,4764,36134,상품 / 물품,물건. 제품. 상품. 물품,2,0,1
auto,merchant,merchant | Merchant,merchant,649,36133,상인 / 상선의 / 무역상 / 상업의,상인,2,0,1
auto,mercury,mercury | Mercury,mercury,11525,34879,수은 / 온도계 / 수성 / 머큐리,수성,2,0,2
auto,merry,merry | Merry,merry,6974,30266,즐거운 / 행복한 / 메리 / 흥겹게,① 즐거운,2,0,1
auto,mess,mess | Mess,mess,4206,30237,혼란한 / 혼잡 / 엉망인 / 엉망 / 혼란 / 망치다 / 난장판 / 문제 / 엉망진창,① 혼란 ② 엉망진창 ③ 엉망을 만들다,2,0,1
auto,metaphor,metaphor | Metaphor,metaphor,9328,30467,은유 / 암유 / 비유,① 은유 ② 암유 ③ 비유,1,0,1
auto,mexico,mexico | Mexico,mexico,5084,47107,멕시코,멕시코,0,0,3
llm-proper,michael,michael | Michael,Michael,30166,4100,① 남자 이름 ② 대천사 미가엘 ③ 천사장 미가엘 / 이름,남자 이름 / 대천사 미카엘 / 천사장 미카엘,0,0,3
llm-proper,michelle,Michelle | michelle,Michelle,50193,50515,이름,미셸 / 미쉘 / 미셀 / 미첼 / 미셜,0,0,1
llm-proper,mike,mike | Mike,Mike,29978,5453,① 게으름 피우기 ② 마이크 ③ 현미경 / 이름,게으름 피우기 / 마이크 / 현미경,0,2,6
auto,mill,mill | Mill,mill,14831,30182,공장 / 밀 / 제분하다 / 방앗간,① 공장 ② 밀 ③ 제분하다 ④ 방앗간,2,0,1
auto,millionaire,millionaire | Millionaire,millionaire,28406,29843,백만장자 / 대부호,백만장자,0,0,1
auto,millstone,millstone | Millstone,millstone,25197,30336,맷돌,① 맷돌 ② 무거운 짐 ③ 가는 것,1,0,1
llm-sense,mindful,mindful | Mindful,mindful,11564,29823,주의하는 / 염두에 두는 / 신경을 쓰는,유념하는 / ① 주의하는 ② 염두에 두는 ③ 신경을 쓰는,2,0,2
auto,minister,minister | Minister,minister,3530,36130,장관 / 목사 / 성직자,장관. 목사. 성직자,2,0,1
auto,ministry,ministry | Ministry,ministry,9468,29954,정부의 부서 / 장관의 직무 / 목사의 직무,① 정부의 부서 ② 장관의 직무 ③ 목사의 직무,2,0,2
auto,minor,minor | Minor,minor,3529,30439,소수의 / 사소한 / 미성년자 / 단조 / 부전공의,① 사소한 ② 소수의 ③ 미성년자 ④ 마이너 ⑤ 부전공의,2,0,1
llm-sense,miss,miss | Miss,miss,108,37458,놓치다 / 그리워하다 / 미스 / 실종되다 / 빼먹다 / 그립다,실수,2,0,1
auto,missing,missing | Missing,missing,2577,29850,실종된 / 없어진 / 놓친 / 부족한 / 그리운 / 빠진,없어진,3,0,1
llm-sense,mitigate,mitigate | Mitigate,mitigate,6746,33004,경감하다 / 완화하다 / 줄이다 / 저감 / 경감 / 감소 / 누그러뜨리다,누그러뜨리다 / 가볍게 하다 / 완화시키다,2,0,1
auto,moderation,moderation | MODERATION,moderation,10462,30001,중용,① 중용 ② 절제 ③ 알맞음,2,0,1
llm-sense,mogul,mogul | Mogul,mogul,14462,38460,거물 / 중요 인물 / 무굴인,거물 / 실력자,1,0,1
llm-proper,molly,molly | Molly,Molly,50079,35204,이름,여자 이름 / 대형 바다새의 총칭 / 미국 남부산의 송사리 비슷한 난태생 담수어,0,0,2
auto,monday,monday | Monday,monday,4974,37654,월요일,월요일,0,0,6
llm-proper,monica,monica | Monica,Monica,50178,49371,이름,여자 이름,0,0,1
auto,monitor,monitor | Monitor,monitor,1171,35681,모니터링 / 감시하다 / 조사하다 / 모니터 / 감독하다 / 모니터하다 / 모니터링하다,모니터,2,0,1
auto,month,month | Month,month,1373,37646,달 / 개월 / 월 / 달(월) / 한 달,달,2,0,1
auto,monthly,monthly | Monthly,monthly,2062,30085,월간 / 한달에 한번 / 매달 / 한 달의,① 월간 ② 매달 ③ 한달에 한번 ④ 한 달의,2,0,1
auto,monument,monument | Monument,monument,4788,30027,기념물 / 유적 / 표지,① 기념물 ② 유적 ③ 표지 / 기념물,2,0,2
auto,moral,moral | Moral | MORAL,moral,1982,"15619,29969",도덕의 / 윤리의 / 정신적인 / 교훈적인 / 도의의 / 도덕적인,도덕적인 / ① 도덕의 ② 윤리의 ③ 교훈적인 ④ 도의의 ⑤ 정신적인,2,0,2
llm-sense,moroccan,moroccan | Moroccan,moroccan,9694,36612,모로코의 / 모로코인 / 모로코 사람,모로코 사람 / 모로코 언어,0,0,1
auto,moscow,moscow | Moscow,moscow,4262,16730,모스크바,모스크바,0,0,1
auto,mountain,mountain | Mountain,mountain,3521,35678,산 / 거대한 / 산에 사는,산,2,0,1
auto,mr,mr | Mr,mr,5179,35028,…씨 / …선생,① …씨 ② …선생,2,0,1
llm-sense,mrs,mrs | Mrs,mrs,5388,35027,…부인 / 미세스,① …부인 ② 미세스 / 여인의 성 / 성명 앞에 붙이는 경칭(공경하는 뜻으로 부르는 칭호),2,0,2
llm-sense,ms,ms | Ms,ms,5340,35026,…씨 / 부인 / 다발성경화증 / 초속 미터 / 석사학위,① …씨 ② 부인 ③ 석사학위 ④ 다발성경화증 / 결혼전 젊은 여자의 호칭,0,0,2
auto,muscle,muscle | Muscle,muscle,2719,36166,근육,근육,2,0,1
auto,music,music | Music,music,3517,27746,음악 / 노래,음악,2,0,1
llm-sense,muslim,muslim | Muslim,muslim,25725,33474,이슬람교의 / 이슬람교도 / 무슬림,이슬람교도 / 이슬람교도(의) / 회교도 / 이슬람교의 / 회교의,0,0,5
auto,myth,myth | Myth,myth,4877,37358,신화 / 미신 / 이야기,신화,2,0,1
auto,naive,naive | Naive,naive,5780,36249,순진한 / 고지식한,순진한,2,0,1
llm-proper,nancy,nancy | Nancy,Nancy,50153,37438,이름,여자 이름 / 여자 같은 남자 / 남성 동성애자,0,0,2
auto,nanny,nanny | Nanny,nanny,8590,48225,유모 / 아이보는 여자 / 여자 이름,유모,0,0,1
auto,narrator,narrator | NARRATOR,narrator,27447,30179,이야기하는 사람 / 내레이터 / 해설자,① 이야기하는 사람 ② 내레이터 ③ 해설자,0,0,1
llm-proper,nationality,nationality | Nationality,Nationality,30037,4173,① 국적 ② 국가 ③ 국민,국적 / 국가 / 국민,0,2,89
auto,native,native | Native,native,2456,30028,원주민의 / 태생의 / 토착의 / 토박이의 / 고유한 / 모국의,① 원주민의 ② 태생의 ③ 토착의 ④ 모국의 ⑤ 토박이의,2,0,1
auto,naïve,naïve,naïve,26701,,순진한,,0,0,0
auto,necessity,necessity | NECESSITY | necessity,necessity,3216,"29994,52140",필요성 / 필수품,① 필요성 ② 필수품 / 필수품,2,0,2
auto,negative,negative | Negative,negative,2006,30444,부정의 / 음성의 / 마이너스의 / 네거티브 / 반대의 / 음성(반응) / 부정적인,① 부정의 ② 반대의 ③ 마이너스의 ④ 음성의 ⑤ 비판적인,2,0,1
auto,neptune,neptune | Neptune,neptune,15844,29443,넵튠 / 해왕성 / 바다,해왕성,1,0,3
auto,nevertheless,nevertheless | Nevertheless,nevertheless,6994,16704,그럼에도 불구하고 / 그렇지만 / 어쨌거나,그럼에도 불구하고 / ① 그럼에도 불구하고 ② 그렇지만 ③ 어쨌거나,2,0,2
auto,nexus,nexus | Nexus,nexus,11323,30311,결합 / 연쇄 / 연합,① 결합 ② 연쇄 ③ 연합,1,0,1
auto,nightmare,nightmare | Nightmare,nightmare,1202,30190,악몽 / 끔찍한 / 문제,① 악몽 ② 끔찍한 ③ 문제,2,0,1
auto,nonconformity,Nonconformity | nonconformity,nonconformity,33558,30154,불일치 / 부적합 / 따르지 않음,① 불일치 ② 부적합 ③ 따르지 않음,0,0,1
llm-sense,nonfiction,nonfiction | Nonfiction,nonfiction,21912,48417,논픽션 / 전기·역사·에세이 등 / 논픽션 작품,소설.이야기,0,0,1
auto,north,north | North,north,3503,36441,북 / 북쪽 / 북부 / 북측,북쪽,2,0,1
auto,northeast,Northeast | northeast,northeast,34224,29928,북동 / 북동의 / 북동으로부터의 / 북동에 / 북동으로의,① 북동 ② 북동의 ③ 북동으로부터의,0,0,2
auto,norway,norway | Norway,norway,18001,35577,노르웨이,노르웨이,0,0,1
auto,notification,notification | Notification,notification,10385,30301,통보 / 알림 / 고지 / 신고 / 통지,① 통지 ② 알림 ③ 통보,1,0,1
auto,nourish,nourish | Nourish,nourish,7921,36147,영양분을 공급하다 / 육성하다 / 풍요롭게 하다 / 영양을 공급하다 / 기르다 / 영양을 주다 / 영양 공급하다,영양분을 주다.  기르다,2,0,1
llm-sense,november,november | November,november,7920,41023,11월,11월 / 동짓달 / 동지달,0,0,6
auto,nowadays,nowadays | Nowadays,nowadays,4805,30224,요즈음 / 오늘날 / 현재 / 최근 / 오늘날에는,① 요즈음 ② 오늘날 ③ 최근 ④ 현재,3,0,1
auto,numerous,numerous | Numerous,numerous,861,29858,수많은 / 다양한 / 다수의 / 무수한 / 많은,수 많은,2,0,1
auto,obedience,obedience | Obedience,obedience,18889,30153,복종 / 순종 / 공손함 / 훈련,① 복종 ② 순종 ③ 공손함,2,0,1
auto,objective,objective | Objective | objective,objective,2114,"47114,52337",목표의 / 객관적인 / 목적의 / 현실 / 대물의 / 목표 / 목적,1.\t목표의2.\t객관적인3.\t목적의 / 객관적인 / 목표,2,0,2
auto,obstruction,obstruction | Obstruction,obstruction,7245,30294,방해물 / 장애물 / 방해,① 방해물 ② 장애물 ③ 방해,2,0,1
auto,oceania,oceania | Oceania,oceania,31448,40864,오세아니아 / 대양주 / 때로 오스트레일리아·뉴질랜드·말레이 제도를 포함함,오세아니아 / 대양주,0,0,1
llm-sense,october,october | October,october,7919,35727,10월,10월 / 상달 / 10월(본래 8월),1,0,6
llm-sense,offend,offend | Offend,offend,3157,29826,기분이 상하다 / 불쾌하게 하다 / 성나게 하다 / 위반하다 / 해치다 / 기분 상하게 하다,기분나쁘게하다,2,0,1
llm-sense,offensive,offensive | Offensive,offensive,3496,36256,공격 / 모욕적인 / 불쾌한,불쾌하게만드는,2,0,1
llm-sense,ok,ok | OK,ok,2303,26946,좋은 / 알았어 / 괜찮은 / 됐어 / 예,좋아 / ① 괜찮은 ② 좋은 ③ 알았어 ④ 됐어 ⑤ 그래 / 오케이,2,0,3
llm-sense,once,once | Once,once,3491,45601,한 번 / 한때 / 일단 / 옛날 / 언젠가 / 일단 ~하면,한번 / 이전에 / 한번~하면,2,0,1
auto,ongoing,ongoing | Ongoing,ongoing,984,29842,진행 중인 / 진행 / 전진,진행중인,2,0,1
auto,onto,onto | Onto,onto,5248,29986,위에 / 위로의 / 알고 / ~위로,① 위에 ② 위로의 ③ 알고,2,0,1
auto,oops,oops | Oops,oops,15994,30238,이런 / 아차 / 아이코,① 이런 ② 아차 ③ 아이코,0,0,1
auto,opposition,opposition | Opposition,opposition,12417,30376,반대 / 야당 / 반발 / 상대방,① 야당 ② 반대,2,0,1
auto,oral,oral | Oral,oral,2500,37467,입의 / 구두의,구두의,2,0,1
auto,ordeal,ordeal | Ordeal,ordeal,14458,36246,시련 / 고난 / 괴로운 체험,혹독한시련,2,0,1
auto,ordinance,ordinance | Ordinance,ordinance,7918,30104,법령 / 조례 / 규정,① 법령 ② 조례 ③ 규정,1,0,1
llm-sense,origin,origin | Origin,origin,4398,29832,기원 / 태생 / 유래 / 원인 / 시작,근원,2,0,1
auto,osmosis,osmosis | Osmosis,osmosis,18674,44545,삼투 / 삼투성 / 흡수함,삼투성,0,0,1
llm-sense,ostensible,ostensible | Ostensible,ostensible,10787,34544,표면상의 / 겉보기만의 / 표면만의,겉으로만 그럴 듯한,1,0,1
auto,outward,outward | Outward,outward,17371,36122,표면상의 / 밖으로 향하는 / 외부,밖으로향하는. 밖으로가는,2,0,1
